plot,treeno,species,logged,h2015,D,H,HCB,CL,grade,deadr,d/D,D2,BA individ,BA,QMD,MD,DH,S,CWE,CWW,CWS,CWN,quality,hurttyp,tree_type,coordinate_x,coordinate_y,subplotno,absx,absy,MT,cw
ZH-03,59,ÑîÊ÷,1,,13,15.6,11.8,3.8,,,0.823054647,169,0.0132665,12.82744636,15.79482,13.48763,20.5,655,3,2.7,1,2.5,,,,4.4,6.2,400,44.4,6.2,O2,4.6
ZH-03,60,É½¶¡×Ó,1,,12.2,9.9,3.6,6.3,,,0.77240513,148.84,0.01168394,12.82744636,15.79482,13.48763,20.5,655,2.5,4,2,1,,,,1.5,8,400,41.5,8,O2,4.75
ZH-03,61,É½¶¡×Ó,1,,11.8,4.1,2.3,1.8,,,0.747080372,139.24,0.01093034,12.82744636,15.79482,13.48763,20.5,655,2.5,3,4.5,3,,10,,3.2,9.1,400,43.2,9.1,O2,6.5
ZH-03,62,ÑîÊ÷,1,,13.2,13.2,10.5,2.7,,,0.835717026,174.24,0.01367784,12.82744636,15.79482,13.48763,20.5,655,2.5,3,1.2,2,,,,4.2,9.7,400,44.2,9.7,O2,4.35
ZH-03,64,ºìËÉ,1,,14.5,10.4,4.4,6,,,0.918022491,210.25,0.016504625,12.82744636,15.79482,13.48763,20.5,655,0.5,2,1.7,1,,,,9.5,9.8,400,49.5,9.8,O2,2.6
ZH-03,67,×õÊ÷,1,,26.4,17.6,4.5,13.1,,,1.671434052,696.96,0.05471136,12.82744636,15.79482,13.48763,20.5,655,6,2,1,4.5,,,,3.6,2.5,500,53.6,2.5,O2,6.75
ZH-03,70,É½¶¡×Ó,1,,6.2,6.7,3.1,3.6,,,0.392533755,38.44,0.00301754,12.82744636,15.79482,13.48763,20.5,655,2.5,1,1.5,2,,,,2.2,7.1,500,52.2,7.1,O2,3.5
ZH-03,72,é²Ê÷,1,,11.7,9.6,3.5,6.1,,,0.740749182,136.89,0.010745865,12.82744636,15.79482,13.48763,20.5,655,2,2,3,1.5,,,,8,0.4,500,58,0.4,O2,4.25
ZH-03,77,°×èë,1,,20,15.4,9.6,5.8,,,1.266237919,400,0.0314,12.82744636,15.79482,13.48763,20.5,655,3,1.1,2,2.5,,,,6.1,8.4,600,66.1,8.4,O2,4.3
ZH-03,78,ÑîÊ÷,1,,13.4,13.4,12.1,1.3,,,0.848379405,179.56,0.01409546,12.82744636,15.79482,13.48763,20.5,655,1.5,1,0.5,1,,,,7.7,9.4,600,67.7,9.4,O2,2
ZH-03,84,°×èë,1,,15.6,14.4,9.6,4.8,,,0.987665576,243.36,0.01910376,12.82744636,15.79482,13.48763,20.5,655,1.5,2,0.9,1,,,,8.5,2.2,600,68.5,2.2,O2,2.7
ZH-03,86,ºìËÉ,1,,5.7,4.1,2,2.1,,,0.360877807,32.49,0.002550465,12.82744636,15.79482,13.48763,20.5,655,1.6,1,0.4,1.2,,,,2.5,3.2,700,72.5,3.2,O2,2.1
ZH-03,88,×õÊ÷,1,,16.2,14.7,5.6,9.1,,,1.025652714,262.44,0.02060154,12.82744636,15.79482,13.48763,20.5,655,2.5,1,2,3,,,,0.8,8.4,700,70.8,8.4,O2,4.25
ZH-03,89,×õÊ÷,1,,14.5,9.8,8.6,1.2,,,0.918022491,210.25,0.016504625,12.82744636,15.79482,13.48763,20.5,655,2,4,1,1.5,,,,0.3,8.7,700,70.3,8.7,O2,4.25
ZH-03,92,×õÊ÷,1,,17.5,11.4,5.6,5.8,,,1.107958179,306.25,0.024040625,12.82744636,15.79482,13.48763,20.5,655,1,1,0.4,3,,,,8.8,9.3,700,78.8,9.3,O2,2.7
ZH-03,94,×õÊ÷,1,,9.2,9.7,3.6,6.1,,,0.582469443,84.64,0.00664424,12.82744636,15.79482,13.48763,20.5,655,1.5,1,1.4,1,,10,,9.4,4.2,700,79.4,4.2,O2,2.45
ZH-03,95,×õÊ÷,1,,10.5,10.2,1.8,8.4,,,0.664774907,110.25,0.008654625,12.82744636,15.79482,13.48763,20.5,655,1,2,1.4,0.5,,,,9.6,4.6,700,79.6,4.6,O2,2.45
ZH-03,98,×õÊ÷,1,,39.5,21.7,3.6,18.1,,,2.500819889,1560.25,0.122479625,12.82744636,15.79482,13.48763,20.5,655,5,6,4,1,,,Z,4.1,2,800,84.1,2,O2,8
ZH-03,99,×õÊ÷,1,,39,21.4,5.8,15.6,,,2.469163941,1521,0.1193985,12.82744636,15.79482,13.48763,20.5,655,5.5,5,7,6,,,,1.9,6.7,800,81.9,6.7,O2,11.75
ZH-03,100,é²Ê÷,1,,6.2,3.6,1.8,1.8,,,0.392533755,38.44,0.00301754,12.82744636,15.79482,13.48763,20.5,655,2,0.5,0.2,1.9,,10,,3.9,8,800,83.9,8,O2,2.3
ZH-03,104,ºìËÉ,1,,5.8,4.8,1.8,3,,,0.367208996,33.64,0.00264074,12.82744636,15.79482,13.48763,20.5,655,1,1,0.8,0.8,,,,7.7,5.3,800,87.7,5.3,O2,1.8
ZH-03,105,ºìËÉ,1,,5.8,4.4,2,2.4,,,0.367208996,33.64,0.00264074,12.82744636,15.79482,13.48763,20.5,655,1.5,1.5,2,1,,,,7.1,4.1,800,87.1,4.1,O2,3
ZH-03,107,°×èë,1,,10.7,10.3,4.2,6.1,,,0.677437286,114.49,0.008987465,12.82744636,15.79482,13.48763,20.5,655,1.5,3,0.4,1,2,,,1.2,6.6,900,91.2,6.6,O2,2.95
ZH-03,112,×õÊ÷,1,,14.7,11.2,5.6,5.6,,,0.93068487,216.09,0.016963065,12.82744636,15.79482,13.48763,20.5,655,3,3,2,0.9,,,,8.1,6.7,901,98.1,16.7,O2,4.45
ZH-03,113,×õÊ÷,1,,10.3,9.6,4.1,5.5,,,0.652112528,106.09,0.008328065,12.82744636,15.79482,13.48763,20.5,655,0.4,3,1.5,0.5,,,,7.7,6.9,901,97.7,16.9,O2,2.7
ZH-03,116,°×èë,1,,11.5,13.2,9.6,3.6,,,0.728086803,132.25,0.010381625,12.82744636,15.79482,13.48763,20.5,655,1,1,0.8,2.5,,,,1.4,9.5,901,91.4,19.5,O2,2.65
ZH-03,119,°×èë,1,,7.9,9.7,2.6,7.1,,,0.500163978,62.41,0.004899185,12.82744636,15.79482,13.48763,20.5,655,2,2,0,0.5,,,,2.2,3.9,901,92.2,13.9,O2,2.25
ZH-03,122,×õÊ÷,1,,23.4,16.7,5.5,11.2,,,1.481498365,547.56,0.04298346,12.82744636,15.79482,13.48763,20.5,655,3.5,1,4,5,,,,8.6,2.1,801,88.6,12.1,O2,6.75
ZH-03,123,×õÊ÷,1,,23,17.2,6.6,10.6,,,1.456173606,529,0.0415265,12.82744636,15.79482,13.48763,20.5,655,2,1.2,1.3,3.5,,,,5.2,2.8,801,85.2,12.8,O2,4
ZH-03,125,É«Ä¾,1,,5.9,8.6,4.2,4.4,,,0.373540186,34.81,0.002732585,12.82744636,15.79482,13.48763,20.5,655,1,2.5,0.5,0.5,,,,7.2,5.4,801,87.2,15.4,O2,2.25
ZH-03,131,É«Ä¾,1,,6.3,10.1,3.4,6.7,,,0.398864944,39.69,0.003115665,12.82744636,15.79482,13.48763,20.5,655,0.5,3,1,0.9,,,,6.7,8.7,801,86.7,18.7,O2,2.7
ZH-03,132,é²Ê÷,1,,11.5,9.6,3.4,6.2,,,0.728086803,132.25,0.010381625,12.82744636,15.79482,13.48763,20.5,655,2.5,3,2.1,0.6,,,,7.1,2.4,701,77.1,12.4,O2,4.1
ZH-03,133,é²Ê÷,1,,14.2,11.2,3.2,8,,,0.899028922,201.64,0.01582874,12.82744636,15.79482,13.48763,20.5,655,3,2,3.5,1.5,,,,7.1,2.7,701,77.1,12.7,O2,5
ZH-03,134,é²Ê÷,1,,5.2,6.7,4.3,2.4,,,0.329221859,27.04,0.00212264,12.82744636,15.79482,13.48763,20.5,655,0,2,0,0.5,,,,7,3,701,77,13,O2,1.25
ZH-03,137,ÑîÊ÷,1,,11.7,13.5,11.2,2.3,,,0.740749182,136.89,0.010745865,12.82744636,15.79482,13.48763,20.5,655,0.9,1,0,0.5,,,,3.9,1,701,73.9,11,O2,1.2
ZH-03,139,ÑîÊ÷,1,,12.7,13.4,7.2,6.2,,,0.804061078,161.29,0.012661265,12.82744636,15.79482,13.48763,20.5,655,1,2,1,1,,,,0.3,2.9,701,70.3,12.9,O2,2.5
ZH-03,140,ÑîÊ÷,1,,14,14.1,12,2.1,,,0.886366543,196,0.015386,12.82744636,15.79482,13.48763,20.5,655,1.2,2,1,1,,,,0.1,4.2,701,70.1,14.2,O2,2.6
ZH-03,141,É«Ä¾,1,,7.8,9.6,4.5,5.1,,,0.493832788,60.84,0.00477594,12.82744636,15.79482,13.48763,20.5,655,3,3,2,2.6,,,,2.7,6,701,72.7,16,O2,5.3
ZH-03,142,ÑîÊ÷,1,,12.8,13.6,2.5,11.1,,,0.810392268,163.84,0.01286144,12.82744636,15.79482,13.48763,20.5,655,1.5,1,0.8,1,,,,2.6,9.1,701,72.6,19.1,O2,2.15
ZH-03,143,É«Ä¾,1,,7.3,9.7,3.6,6.1,,,0.46217684,53.29,0.004183265,12.82744636,15.79482,13.48763,20.5,655,2,3.2,1.2,1.5,,,,1.6,7.1,701,71.6,17.1,O2,3.95
ZH-03,144,°×èë,1,,22.7,16.7,10.2,6.5,,,1.437180038,515.29,0.040450265,12.82744636,15.79482,13.48763,20.5,655,3.5,2,3,1,,,,2.3,8.6,701,72.3,18.6,O2,4.75
ZH-03,145,×õÊ÷,1,,12.3,10.5,6.6,3.9,,,0.77873632,151.29,0.011876265,12.82744636,15.79482,13.48763,20.5,655,0.7,1,2,0.5,,,,9.7,8.7,601,69.7,18.7,O2,2.1
ZH-03,147,É«Ä¾,1,,5.2,8.6,2,6.6,,,0.329221859,27.04,0.00212264,12.82744636,15.79482,13.48763,20.5,655,0.9,1,0.7,0.5,,,,8.2,9,601,68.2,19,O2,1.55
ZH-03,148,É«Ä¾,1,,5.4,6.6,2,4.6,,,0.341884238,29.16,0.00228906,12.82744636,15.79482,13.48763,20.5,655,3,1,3.5,2,,,,7.2,9.2,601,67.2,19.2,O2,4.75
ZH-03,150,É«Ä¾,1,,8.1,9.6,1.8,7.8,,,0.512826357,65.61,0.005150385,12.82744636,15.79482,13.48763,20.5,655,2.2,2.3,1.8,1.5,,,,9.2,1.1,601,69.2,11.1,O2,3.9
ZH-03,151,ÑîÊ÷,1,,13.8,13.4,11,2.4,,,0.873704164,190.44,0.01494954,12.82744636,15.79482,13.48763,20.5,655,1.5,1.5,1,1,,,,9.2,0.4,601,69.2,10.4,O2,2.5
ZH-03,152,×õÊ÷,1,,29.8,19.5,1.4,18.1,,,1.886694499,888.04,0.06971114,12.82744636,15.79482,13.48763,20.5,655,6,6.7,4.1,4.9,2,,Z,4.7,3.6,601,64.7,13.6,O2,10.85
ZH-03,153,É«Ä¾,1,,8,9.8,1.4,8.4,,,0.506495167,64,0.005024,12.82744636,15.79482,13.48763,20.5,655,2,3.1,1.5,1.5,,,,5.4,5.9,601,65.4,15.9,O2,4.05
ZH-03,155,É«Ä¾,1,,8.8,9.7,3.6,6.1,,,0.557144684,77.44,0.00607904,12.82744636,15.79482,13.48763,20.5,655,2,1,3,1,,,,3.1,7.1,601,63.1,17.1,O2,3.5
ZH-03,156,É«Ä¾,1,,10.2,11.2,4.5,6.7,,,0.645781338,104.04,0.00816714,12.82744636,15.79482,13.48763,20.5,655,2.2,2.5,0.7,1.5,,,,2.9,6.9,601,62.9,16.9,O2,3.45
ZH-03,157,°×èë,1,,21.5,14.4,8.8,5.6,,,1.361205762,462.25,0.036286625,12.82744636,15.79482,13.48763,20.5,655,3,3,2,1.5,,,,3.5,8.7,601,63.5,18.7,O2,4.75
ZH-03,159,°×èë,1,,13.8,12.1,7.5,4.6,,,0.873704164,190.44,0.01494954,12.82744636,15.79482,13.48763,20.5,655,0.9,2,2.7,0.5,,,,0.7,3.8,601,60.7,13.8,O2,3.05
ZH-03,160,°×èë,1,,9.3,11.2,10.4,0.8,,,0.588800632,86.49,0.006789465,12.82744636,15.79482,13.48763,20.5,655,0.5,2,1,1,,,,1.5,1.7,601,61.5,11.7,O2,2.25
ZH-03,161,°×èë,1,,12.5,13.4,9.2,4.2,,,0.791398699,156.25,0.012265625,12.82744636,15.79482,13.48763,20.5,655,1.5,1,0.4,1,,,,4,0,601,64,10,O2,1.95
ZH-03,164,×õÊ÷,1,,39.5,16.7,4.8,11.9,,,2.500819889,1560.25,0.122479625,12.82744636,15.79482,13.48763,20.5,655,4.5,4,3,1,,,,7.5,2.3,501,57.5,12.3,O2,6.25
ZH-03,165,×õÊ÷,1,,34.9,13.4,6.7,6.7,,,2.209585168,1218.01,0.095613785,12.82744636,15.79482,13.48763,20.5,655,3.7,3,4,1.5,,,,7.5,8.7,501,57.5,18.7,O2,6.1
ZH-03,166,É«Ä¾,1,,6.5,9.7,4.1,5.6,,,0.411527324,42.25,0.003316625,12.82744636,15.79482,13.48763,20.5,655,0.9,2.1,1,2.5,,,,7.6,4.3,501,57.6,14.3,O2,3.25
ZH-03,171,ºìËÉ,1,,11,9.6,2.6,7,,,0.696430855,121,0.0094985,12.82744636,15.79482,13.48763,20.5,655,2.5,2,2.5,2,,,,4,8.5,501,54,18.5,O2,4.5
ZH-03,177,É«Ä¾,1,,6.5,5.8,3.2,2.6,,,0.411527324,42.25,0.003316625,12.82744636,15.79482,13.48763,20.5,655,0.9,3,1.7,1.5,,,,8.2,3.8,401,48.2,13.8,O2,3.55
ZH-03,178,×õÊ÷,1,,39.4,19.7,5.6,14.1,,,2.494488699,1552.36,0.12186026,12.82744636,15.79482,13.48763,20.5,655,6.5,6.2,2,1,,,Z,8.8,5.7,401,48.8,15.7,O2,7.85
ZH-03,180,ÑîÊ÷,1,,13.5,10.2,8.2,2,,,0.854710595,182.25,0.014306625,12.82744636,15.79482,13.48763,20.5,655,1,3,1,1.5,,,,4.8,0.6,401,44.8,10.6,O2,3.25
ZH-03,182,É«Ä¾,1,,6.2,7.7,4.2,3.5,,,0.392533755,38.44,0.00301754,12.82744636,15.79482,13.48763,20.5,655,1,1,1,0.5,,,,1.9,3.9,401,41.9,13.9,O2,1.75
ZH-03,184,×õÊ÷,1,,6.7,6.7,1.8,4.9,,,0.424189703,44.89,0.003523865,12.82744636,15.79482,13.48763,20.5,655,0.9,1.5,1,0.5,2,,,2.1,6,401,42.1,16,O2,1.95
ZH-03,186,×õÊ÷,1,,38,19.7,3.6,16.1,,,2.405852045,1444,0.113354,12.82744636,15.79482,13.48763,20.5,655,2,7,2,3.5,,,Z,3.3,7.2,401,43.3,17.2,O2,7.25
ZH-03,187,×õÊ÷,1,,17.1,10.4,1.5,8.9,,,1.08263342,292.41,0.022954185,12.82744636,15.79482,13.48763,20.5,655,3,4,1,1.5,,,,2.4,7.5,401,42.4,17.5,O2,4.75
ZH-03,189,×õÊ÷,1,,39.5,21.4,3.6,17.8,,,2.500819889,1560.25,0.122479625,12.82744636,15.79482,13.48763,20.5,655,5.5,6,8,3,,,,8.8,7.2,301,38.8,17.2,O2,11.25
ZH-03,191,ºìËÉ,1,,7.5,6.7,1.8,4.9,,,0.474839219,56.25,0.004415625,12.82744636,15.79482,13.48763,20.5,655,1.6,2,1,1.5,,,,9.2,5.9,301,39.2,15.9,O2,3.05
ZH-03,193,ÀäÉ¼,1,,7.8,7.8,2,5.8,,,0.493832788,60.84,0.00477594,12.82744636,15.79482,13.48763,20.5,655,1.7,1.5,1,1.5,,,,7.3,7.4,301,37.3,17.4,O2,2.85
ZH-03,195,ÂäÒ¶ËÉ,1,,15.7,14.2,9.1,5.1,,,0.993996766,246.49,0.019349465,12.82744636,15.79482,13.48763,20.5,655,3.5,1,0.8,1,,,,4.8,3.9,301,34.8,13.9,O2,3.15
ZH-03,197,ÂäÒ¶ËÉ,1,,18.8,16.7,11.2,5.5,,,1.190263643,353.44,0.02774504,12.82744636,15.79482,13.48763,20.5,655,1.5,2,1.5,1,,,,4.2,4.7,301,34.2,14.7,O2,3
ZH-03,200,É«Ä¾,1,,6.6,9.7,2,7.7,,,0.417858513,43.56,0.00341946,12.82744636,15.79482,13.48763,20.5,655,1,2,1.5,2,,,,1.6,2.7,301,31.6,12.7,O2,3.25
ZH-03,203,°×èë,1,,13.5,13.4,9.1,4.3,,,0.854710595,182.25,0.014306625,12.82744636,15.79482,13.48763,20.5,655,2.5,3,1,1,,,,1.2,0.4,301,31.2,10.4,O2,3.75
ZH-03,204,É«Ä¾,1,,8.3,9.7,3.6,6.1,,,0.525488736,68.89,0.005407865,12.82744636,15.79482,13.48763,20.5,655,0.8,0.5,2,0.5,,,,9.4,0.3,201,29.4,10.3,O2,1.9
ZH-03,205,°×èë,1,,13,14.7,8.6,6.1,,,0.823054647,169,0.0132665,12.82744636,15.79482,13.48763,20.5,655,1,1,2,1.5,,,,7.6,1.6,201,27.6,11.6,O2,2.75
ZH-03,206,°×èë,1,,11,13.7,10.7,3,,,0.696430855,121,0.0094985,12.82744636,15.79482,13.48763,20.5,655,1.2,2.2,0.5,1,,,,7.3,3.9,201,27.3,13.9,O2,2.45
ZH-03,208,ºìËÉ,1,,5.7,5.4,2.2,3.2,,,0.360877807,32.49,0.002550465,12.82744636,15.79482,13.48763,20.5,655,1.2,2,1,1,,,,8.8,3.8,201,28.8,13.8,O2,2.6
ZH-03,211,ºìËÉ,1,,9.9,7.7,2.2,5.5,,,0.62678777,98.01,0.007693785,12.82744636,15.79482,13.48763,20.5,655,1.5,2,1,1,,,,9.6,5.9,201,29.6,15.9,O2,2.75
ZH-03,212,°×èë,1,,17.5,15.6,11.2,4.4,,,1.107958179,306.25,0.024040625,12.82744636,15.79482,13.48763,20.5,655,3,3,4,2.5,,,,8,6.5,201,28,16.5,O2,6.25
ZH-03,215,°×èë,1,,18.2,15.2,9.6,5.6,,,1.152276506,331.24,0.02600234,12.82744636,15.79482,13.48763,20.5,655,1.5,2,3,2,,,,5.8,5,201,25.8,15,O2,4.25
ZH-03,218,ÑîÊ÷,1,,11.1,13.4,10.2,3.2,,,0.702762045,123.21,0.009671985,12.82744636,15.79482,13.48763,20.5,655,1,2,1,0.6,,,,5.8,2.6,201,25.8,12.6,O2,2.3
ZH-03,221,×õÊ÷,1,,11.5,9.7,3.6,6.1,,,0.728086803,132.25,0.010381625,12.82744636,15.79482,13.48763,20.5,655,1.5,1,3,1,,,,3.3,0.8,201,23.3,10.8,O2,3.25
ZH-03,223,ÑîÊ÷,1,,12.3,13.4,9.6,3.8,,,0.77873632,151.29,0.011876265,12.82744636,15.79482,13.48763,20.5,655,1,2.1,1.5,0.8,,,,2,2.1,201,22,12.1,O2,2.7
